age,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
20,0,0,0,0,0,0,1e-07,2e-07,4e-07,7.000000000000001e-07,1.1e-06,1.8000000000000001e-06,2.7e-06,4.3e-06,6.7e-06,1e-05,1.45e-05,2.0200000000000003e-05,2.69e-05,3.3900000000000004e-05,4.0600000000000004e-05,4.64e-05,5.050000000000001e-05,5.2600000000000005e-05,5.29e-05,5.1800000000000005e-05,4.9600000000000006e-05,4.68e-05,4.43e-05,4.1800000000000006e-05,3.99e-05,3.85e-05,3.8100000000000005e-05,3.69e-05,3.67e-05,3.7300000000000005e-05,3.87e-05,3.79e-05,3.61e-05,3.7300000000000005e-05,3.8900000000000004e-05,4.0900000000000005e-05,4.1800000000000006e-05,4.22e-05,3.9300000000000007e-05,4.33e-05,4.46e-05,4.1e-05,4.46e-05,4.57e-05,4.55e-05,3.8400000000000005e-05,3.820000000000001e-05,3.26e-05,2.7700000000000002e-05,2.46e-05,2.33e-05,2.2800000000000002e-05,2.1400000000000002e-05,2.04e-05,1.9900000000000003e-05
21,0,0,0,0,0,0,1e-07,3.0000000000000004e-07,6.000000000000001e-07,1.0000000000000002e-06,1.6e-06,2.5e-06,3.9e-06,6e-06,9.3e-06,1.4e-05,2.0300000000000002e-05,2.8600000000000004e-05,3.8400000000000005e-05,4.91e-05,5.96e-05,6.91e-05,7.65e-05,8.120000000000001e-05,8.310000000000001e-05,8.24e-05,7.98e-05,7.6e-05,7.19e-05,6.77e-05,6.390000000000001e-05,6.06e-05,5.84e-05,5.43e-05,5.13e-05,4.93e-05,4.8200000000000006e-05,4.4800000000000005e-05,4.1400000000000003e-05,4.25e-05,4.3700000000000005e-05,4.5600000000000004e-05,4.64e-05,4.7600000000000005e-05,4.4800000000000005e-05,4.94e-05,5.17e-05,4.69e-05,5.13e-05,5.35e-05,5.3200000000000006e-05,4.43e-05,4.43e-05,3.76e-05,3.3100000000000005e-05,2.9500000000000002e-05,2.67e-05,2.5500000000000003e-05,2.5e-05,2.3500000000000002e-05,2.26e-05
22,0,0,0,0,0,0,1e-07,4e-07,7.000000000000001e-07,1.2000000000000002e-06,2.0000000000000003e-06,3.2e-06,5.1e-06,8.000000000000001e-06,1.22e-05,1.84e-05,2.69e-05,3.8100000000000005e-05,5.17e-05,6.67e-05,8.21e-05,9.650000000000001e-05,0.0001086,0.00011720000000000002,0.00012190000000000001,0.0001228,0.0001204,0.00011570000000000001,0.00011030000000000001,0.0001039,9.8e-05,9.22e-05,8.790000000000001e-05,8.03e-05,7.38e-05,6.840000000000001e-05,6.43e-05,5.7100000000000006e-05,5.07e-05,5.060000000000001e-05,5.14e-05,5.270000000000001e-05,5.29e-05,5.4199999999999996e-05,5.17e-05,5.75e-05,6.02e-05,5.500000000000001e-05,5.9800000000000003e-05,6.269999999999999e-05,6.31e-05,5.190000000000001e-05,5.17e-05,4.380000000000001e-05,3.83e-05,3.5300000000000004e-05,3.2000000000000005e-05,2.9300000000000004e-05,2.8200000000000004e-05,2.7700000000000002e-05,2.6300000000000002e-05
23,0,0,0,0,0,0,1e-07,4e-07,8e-07,1.5e-06,2.5e-06,4.000000000000001e-06,6.200000000000001e-06,9.800000000000001e-06,1.5200000000000002e-05,2.29e-05,3.38e-05,4.8100000000000004e-05,6.570000000000001e-05,8.580000000000001e-05,0.00010690000000000001,0.0001274,0.00014549999999999999,0.00015950000000000003,0.0001686,0.00017260000000000002,0.00017160000000000002,0.0001669,0.0001602,0.000152,0.00014330000000000001,0.0001348,0.00012780000000000002,0.00011559999999999999,0.00010480000000000001,9.54e-05,8.740000000000001e-05,7.53e-05,6.47e-05,6.26e-05,6.23e-05,6.29e-05,6.2e-05,6.29e-05,5.9999999999999995e-05,6.73e-05,7.08e-05,6.47e-05,7.060000000000001e-05,7.38e-05,7.460000000000001e-05,6.16e-05,6.080000000000001e-05,5.1099999999999995e-05,4.45e-05,4.1e-05,3.83e-05,3.5100000000000006e-05,3.25e-05,3.14e-05,3.09e-05
24,0,0,0,0,0,0,1e-07,4e-07,9.000000000000001e-07,1.7e-06,2.9e-06,4.6e-06,7.4e-06,1.16e-05,1.8e-05,2.7400000000000002e-05,4.0300000000000004e-05,5.7799999999999995e-05,7.97e-05,0.00010510000000000001,0.0001325,0.00016,0.0001853,0.00020630000000000003,0.00022150000000000002,0.00023030000000000001,0.00023249999999999999,0.000229,0.0002221,0.0002121,0.0002009,0.000189,0.00017920000000000002,0.00016120000000000002,0.000145,0.0001305,0.00011789999999999999,9.970000000000001e-05,8.38e-05,7.910000000000001e-05,7.7e-05,7.61e-05,7.400000000000001e-05,7.390000000000001e-05,7.020000000000001e-05,7.850000000000001e-05,8.310000000000001e-05,7.620000000000001e-05,8.300000000000001e-05,8.69e-05,8.77e-05,7.27e-05,7.2e-05,5.9999999999999995e-05,5.190000000000001e-05,4.75e-05,4.43e-05,4.1800000000000006e-05,3.87e-05,3.6200000000000006e-05,3.5100000000000006e-05
25,0,0,0,0,0,0,2e-07,6.000000000000001e-07,1.4000000000000001e-06,2.5e-06,4.3e-06,7.100000000000001e-06,1.13e-05,1.78e-05,2.7700000000000002e-05,4.21e-05,6.24e-05,8.960000000000001e-05,0.000124,0.00016470000000000002,0.00020950000000000002,0.0002557,0.0002998,0.00033810000000000003,0.0003681,0.0003882,0.0003973,0.0003965,0.0003889,0.00037450000000000005,0.0003568,0.0003369,0.0003195,0.0002841,0.0002515,0.00022200000000000003,0.00019610000000000002,0.00015560000000000001,0.0001237,0.00011100000000000001,0.00010410000000000001,9.779999999999999e-05,8.86e-05,8.340000000000001e-05,7.960000000000001e-05,8.7e-05,8.78e-05,8.070000000000001e-05,8.66e-05,8.61e-05,8.27e-05,6.45e-05,6.390000000000001e-05,5.13e-05,4.36e-05,4.0300000000000004e-05,3.8e-05,3.6200000000000006e-05,3.4699999999999996e-05,3.2800000000000004e-05,3.12e-05
26,0,0,0,0,0,0,2e-07,7.000000000000001e-07,1.5e-06,2.8000000000000003e-06,4.800000000000001e-06,7.9e-06,1.27e-05,2.0200000000000003e-05,3.14e-05,4.78e-05,7.08e-05,0.00010219999999999999,0.0001417,0.000189,0.00024190000000000003,0.0002975,0.00035190000000000004,0.000401,0.0004416,0.0004714000000000001,0.0004884,0.0004933,0.0004894,0.0004756,0.00045630000000000003,0.00043290000000000006,0.00041180000000000003,0.0003662,0.000325,0.00028670000000000003,0.0002527,0.00020010000000000004,0.00015950000000000003,0.0001421,0.0001323,0.0001227,0.00010980000000000001,0.0001021,9.740000000000001e-05,0.000105,0.00010460000000000001,9.690000000000001e-05,0.0001032,0.0001019,9.740000000000001e-05,7.620000000000001e-05,7.53e-05,6.0700000000000005e-05,5.1800000000000005e-05,4.74e-05,4.45e-05,4.22e-05,4.0400000000000006e-05,3.8900000000000004e-05,3.7000000000000005e-05
27,0,0,0,0,0,0,2e-07,8e-07,1.6e-06,3e-06,5.2e-06,8.6e-06,1.4e-05,2.23e-05,3.48e-05,5.3e-05,7.88e-05,0.000114,0.00015900000000000002,0.00021310000000000003,0.0002744,0.00034,0.0004058,0.0004672,0.0005202000000000001,0.0005619,0.0005893000000000001,0.0006022,0.0006043,0.0005933000000000001,0.0005739,0.0005477,0.0005232,0.0004659,0.0004131,0.0003643,0.00032050000000000004,0.0002527,0.00020030000000000002,0.0001778,0.0001646,0.0001518,0.0001344,0.0001232,0.0001173,0.00012550000000000001,0.000123,0.0001143,0.000121,0.0001187,0.00011310000000000001,8.88e-05,8.77e-05,7.1e-05,6.0899999999999996e-05,5.58e-05,5.190000000000001e-05,4.8899999999999996e-05,4.66e-05,4.4800000000000005e-05,4.32e-05
28,0,0,0,0,0,0,2e-07,8e-07,1.7e-06,3.2e-06,5.500000000000001e-06,9.2e-06,1.49e-05,2.39e-05,3.7500000000000003e-05,5.74e-05,8.55e-05,0.0001241,0.00017390000000000003,0.0002345,0.0003038,0.0003793,0.0004566,0.0005309000000000001,0.0005975,0.0006527,0.0006927000000000001,0.0007163,0.0007269,0.0007213,0.0007041,0.0006768,0.0006499,0.00058,0.0005144,0.0004528,0.00039769999999999996,0.0003124,0.0002462,0.00021690000000000001,0.0002002,0.00018400000000000003,0.0001622,0.0001468,0.0001387,0.0001476,0.0001434,0.0001328,0.0001397,0.0001361,0.0001295,0.0001023,0.0001009,8.21e-05,7.07e-05,6.5e-05,6.03e-05,5.6300000000000006e-05,5.330000000000001e-05,5.0900000000000004e-05,4.9e-05
29,0,0,0,0,0,0,2e-07,8e-07,1.7e-06,3.3000000000000006e-06,5.7000000000000005e-06,9.600000000000001e-06,1.56e-05,2.51e-05,3.9500000000000005e-05,6.0700000000000005e-05,9.070000000000001e-05,0.00013209999999999999,0.00018580000000000002,0.0002518,0.0003284,0.0004129,0.0005011,0.000588,0.0006684,0.0007382,0.0007923,0.0008289,0.0008508000000000001,0.0008532,0.0008410000000000002,0.0008151,0.0007877000000000001,0.0007055,0.0006263000000000001,0.0005509,0.00048269999999999997,0.0003779,0.0002963,0.0002593,0.00023800000000000004,0.0002186,0.0001922,0.00017260000000000002,0.0001617,0.0001709,0.00016490000000000002,0.0001527,0.0001594,0.0001543,0.0001463,0.00011640000000000001,0.00011470000000000001,9.410000000000001e-05,8.130000000000001e-05,7.48e-05,6.95e-05,6.48e-05,6.0700000000000005e-05,5.7600000000000004e-05,5.51e-05
30,0,0,0,0,0,0,2e-07,8e-07,1.7e-06,3.3000000000000006e-06,5.8e-06,9.800000000000001e-06,1.6000000000000003e-05,2.5900000000000003e-05,4.0900000000000005e-05,6.3e-05,9.44e-05,0.00013790000000000002,0.00019460000000000001,0.0002649,0.0003475,0.0004398,0.0005376,0.0006360000000000001,0.0007297,0.0008141000000000001,0.0008831,0.0009341000000000001,0.0009695000000000001,0.0009827000000000002,0.0009783,0.0009567000000000001,0.0009314,0.0008381,0.0007457000000000001,0.0006562,0.0005742,0.00044790000000000005,0.00034970000000000004,0.0003041,0.00027780000000000003,0.0002546,0.00022380000000000002,0.0001999,0.00018590000000000002,0.00019550000000000004,0.0001874,0.0001733,0.00018020000000000002,0.0001733,0.00016370000000000002,0.0001307,0.00012910000000000002,0.0001067,9.27e-05,8.530000000000001e-05,7.92e-05,7.390000000000001e-05,6.9e-05,6.48e-05,6.16e-05
31,0,0,0,0,0,0,2e-07,8e-07,1.7e-06,3.3000000000000006e-06,5.9e-06,9.9e-06,1.63e-05,2.6400000000000005e-05,4.1700000000000004e-05,6.440000000000001e-05,9.680000000000001e-05,0.0001418,0.00020070000000000003,0.0002742,0.00036120000000000005,0.00045970000000000006,0.0005656,0.0006739000000000001,0.0007795,0.0008775,0.0009613,0.0010272999999999999,0.0010776000000000002,0.001104,0.0011102000000000002,0.0010957,0.0010754,0.0009734,0.000869,0.0007658000000000001,0.0006699000000000001,0.0005213,0.00040520000000000004,0.0003507,0.00031900000000000006,0.0002918,0.0002565,0.00022840000000000002,0.00021080000000000003,0.00022100000000000003,0.00021090000000000003,0.0001943,0.00020130000000000001,0.0001932,0.00018170000000000003,0.00014560000000000002,0.0001436,0.0001199,0.0001047,9.650000000000001e-05,8.960000000000001e-05,8.340000000000001e-05,7.79e-05,7.290000000000001e-05,6.87e-05
32,0,0,0,0,0,0,2e-07,8e-07,1.7e-06,3.3000000000000006e-06,5.9e-06,1e-05,1.6400000000000002e-05,2.6600000000000003e-05,4.21e-05,6.51e-05,9.810000000000001e-05,0.000144,0.00020439999999999998,0.00028010000000000003,0.0003704,0.00047340000000000007,0.0005855,0.000702,0.0008175000000000001,0.0009274,0.0010248,0.0011055000000000001,0.0011711,0.0012119000000000001,0.001231,0.0012265000000000002,0.0012141,0.0011063,0.0009920999999999999,0.0008767000000000001,0.0007674000000000001,0.0005963000000000001,0.0004621,0.00039810000000000003,0.00036070000000000004,0.00032950000000000004,0.0002898,0.0002575,0.00023630000000000002,0.000247,0.0002352,0.0002156,0.0002228,0.0002134,0.0002006,0.0001611,0.0001585,0.0001331,0.00011720000000000002,0.0001083,0.00010070000000000001,9.36e-05,8.730000000000001e-05,8.16e-05,7.66e-05
33,0,0,0,0,0,0,2e-07,8e-07,1.7e-06,3.3000000000000006e-06,5.8e-06,9.9e-06,1.6400000000000002e-05,2.6600000000000003e-05,4.21e-05,6.52e-05,9.84e-05,0.0001449,0.0002061,0.0002832,0.0003756,0.00048180000000000006,0.0005984,0.0007211000000000001,0.0008446,0.0009643000000000001,0.0010734000000000002,0.0011675,0.0012477,0.0013032,0.0013363000000000001,0.0013439,0.0013421000000000002,0.0012318000000000001,0.0011107,0.0009854,0.0008641,0.0006713000000000001,0.0005191999999999999,0.00044570000000000005,0.0004024,0.00036730000000000004,0.00032330000000000005,0.00028700000000000004,0.000262,0.0002734,0.00025990000000000003,0.00023730000000000002,0.00024480000000000004,0.0002343,0.00021970000000000003,0.0001774,0.00017390000000000003,0.0001468,0.0001297,0.0001205,0.0001122,0.0001044,9.72e-05,9.070000000000001e-05,8.49e-05
34,0,0,0,0,0,0,2e-07,7.000000000000001e-07,1.7e-06,3.2e-06,5.7000000000000005e-06,9.800000000000001e-06,1.62e-05,2.6400000000000005e-05,4.19e-05,6.489999999999999e-05,9.810000000000001e-05,0.00014460000000000002,0.00020620000000000002,0.000284,0.0003776,0.0004859,0.0006056,0.0007327000000000001,0.0008623000000000001,0.0009899,0.0011085,0.0012139000000000002,0.0013072000000000001,0.0013768,0.0014242,0.0014451000000000002,0.0014556,0.0013462,0.0012213,0.0010886000000000001,0.0009575,0.0007445,0.0005751,0.0004925,0.0004435,0.0004045,0.00035660000000000005,0.00031640000000000005,0.0002876,0.0002997,0.0002848,0.0002592,0.00026710000000000004,0.0002558,0.00023960000000000002,0.0001941,0.0001899,0.0001611,0.00014270000000000003,0.0001328,0.0001242,0.00011570000000000001,0.00010770000000000002,0.0001003,9.38e-05
35,0,0,0,0,0,0,2e-07,9.000000000000001e-07,2.1e-06,4.1000000000000006e-06,7.2000000000000005e-06,1.23e-05,2.04e-05,3.32e-05,5.270000000000001e-05,8.16e-05,0.0001232,0.00018150000000000002,0.00025860000000000005,0.00035590000000000003,0.00047330000000000007,0.0006092000000000001,0.0007601000000000001,0.0009209000000000001,0.0010861000000000002,0.0012503000000000002,0.0014053,0.0015456,0.0016732000000000001,0.0017731000000000001,0.0018469,0.0018881,0.0019160000000000002,0.0017775,0.0016132000000000002,0.0014334,0.0012522000000000002,0.0009403,0.0006986000000000001,0.0005761,0.0005049,0.0004444,0.00037190000000000004,0.0003129,0.0002848,0.0002947,0.00026930000000000004,0.00024440000000000003,0.00024870000000000003,0.00022420000000000003,0.0001952,0.0001436,0.00013780000000000002,0.0001088,9.35e-05,8.740000000000001e-05,8.25e-05,7.780000000000001e-05,7.3e-05,6.85e-05,6.45e-05
36,0,0,0,0,0,0,2e-07,1.0000000000000002e-06,2.2e-06,4.2e-06,7.4e-06,1.2600000000000001e-05,2.08e-05,3.38e-05,5.3700000000000004e-05,8.32e-05,0.00012539999999999999,0.0001844,0.0002623,0.00036030000000000003,0.00047800000000000007,0.000614,0.0007648,0.0009255,0.0010908,0.0012558,0.0014126,0.0015565000000000002,0.0016892,0.0017966,0.0018799,0.0019324000000000001,0.0019722,0.0018419000000000003,0.0016898,0.0015153,0.0013352,0.0010107,0.0007634,0.0006346,0.0005584,0.0004912,0.00041170000000000003,0.0003468,0.00031630000000000004,0.00032490000000000004,0.00029600000000000004,0.0002691,0.0002723,0.0002461,0.0002146,0.0001588,0.0001519,0.0001202,0.0001039,9.690000000000001e-05,9.13e-05,8.6e-05,8.090000000000001e-05,7.58e-05,7.110000000000001e-05
37,0,0,0,0,0,0,2e-07,1.0000000000000002e-06,2.3e-06,4.2e-06,7.499999999999999e-06,1.28e-05,2.11e-05,3.4200000000000005e-05,5.43e-05,8.41e-05,0.0001269,0.0001867,0.0002655,0.0003646,0.00048360000000000005,0.0006207000000000001,0.0007726,0.0009343000000000001,0.0011007,0.0012672,0.0014262,0.0015731,0.0017102,0.0018235000000000003,0.0019146,0.0019765000000000004,0.0020274,0.0019038,0.0017565999999999999,0.0015871000000000001,0.0014081,0.0010723,0.0008134000000000001,0.0006816000000000001,0.0006028000000000001,0.0005318,0.0004462,0.00037590000000000003,0.00034240000000000003,0.0003529,0.0003199,0.00028960000000000005,0.00029410000000000005,0.0002658,0.00023270000000000002,0.00017390000000000003,0.00016600000000000002,0.00013209999999999999,0.0001143,0.0001067,0.0001003,9.420000000000001e-05,8.840000000000001e-05,8.300000000000001e-05,7.77e-05
38,0,0,0,0,0,0,2e-07,1.0000000000000002e-06,2.2e-06,4.3e-06,7.499999999999999e-06,1.27e-05,2.1000000000000002e-05,3.4000000000000007e-05,5.410000000000001e-05,8.38e-05,0.0001267,0.0001867,0.0002658,0.0003656,0.00048560000000000004,0.0006238,0.0007769000000000001,0.0009398000000000001,0.0011075,0.0012754,0.0014361,0.0015854,0.0017257000000000002,0.0018436000000000001,0.0019404000000000001,0.0020097,0.0020696,0.0019522000000000003,0.0018097,0.0016430000000000001,0.0014661000000000001,0.0011222,0.0008545000000000001,0.0007176000000000001,0.0006377,0.0005656,0.0004762,0.00040130000000000005,0.0003642,0.0003767,0.00034240000000000003,0.00030790000000000006,0.0003132,0.00028460000000000003,0.0002501,0.0001888,0.0001798,0.00014450000000000002,0.0001251,0.00011650000000000001,0.0001094,0.00010250000000000001,9.6e-05,9e-05,8.43e-05
39,0,0,0,0,0,0,2e-07,9.000000000000001e-07,2.1e-06,4.1000000000000006e-06,7.4e-06,1.25e-05,2.06e-05,3.34e-05,5.31e-05,8.25e-05,0.0001248,0.00018420000000000003,0.0002629,0.0003623,0.0004823,0.0006209000000000001,0.0007746000000000001,0.0009384,0.0011071,0.0012760000000000002,0.0014381,0.0015892,0.0017318000000000001,0.0018526000000000003,0.0019538,0.0020285999999999998,0.0020954000000000003,0.0019834,0.0018456000000000002,0.0016825,0.0015074,0.001159,0.0008857000000000001,0.0007455000000000001,0.0006636000000000001,0.0005917000000000001,0.0005011,0.0004234,0.00038270000000000003,0.0003966,0.0003621,0.00032490000000000004,0.0003306,0.00030230000000000003,0.00026700000000000004,0.00020360000000000002,0.00019380000000000002,0.00015740000000000003,0.00013649999999999998,0.0001267,0.0001187,0.0001111,0.00010380000000000002,9.71e-05,9.09e-05
40,0,0,0,0,0,0,2e-07,9.000000000000001e-07,2.0000000000000003e-06,3.9e-06,7.100000000000001e-06,1.2100000000000001e-05,2e-05,3.25e-05,5.16e-05,8.02e-05,0.0001215,0.00017960000000000003,0.000257,0.00035500000000000006,0.0004737,0.0006114,0.0007646,0.0009283,0.0010973,0.0012669,0.0014298000000000002,0.001582,0.0017262,0.0018493,0.0019533,0.0020322,0.0021041000000000002,0.0019971,0.0018637999999999999,0.0017048000000000002,0.0015329000000000002,0.0011825000000000002,0.0009066,0.0007651,0.0006825000000000001,0.0006104000000000001,0.0005202000000000001,0.0004416,0.00039810000000000003,0.00041320000000000007,0.0003789,0.0003397,0.0003467,0.0003188,0.0002833,0.0002185,0.0002078,0.00017060000000000003,0.0001486,0.0001376,0.0001285,0.00011999999999999999,0.000112,0.00010449999999999999,9.76e-05
41,0,0,0,0,0,0,2e-07,8e-07,1.9000000000000002e-06,3.8000000000000005e-06,6.8e-06,1.16e-05,1.93e-05,3.13e-05,4.98e-05,7.74e-05,0.0001174,0.00017370000000000002,0.00024880000000000003,0.00034460000000000003,0.00046080000000000003,0.0005961,0.0007474000000000001,0.0009098000000000001,0.001078,0.0012471000000000001,0.0014102000000000001,0.0015630000000000002,0.0017081,0.0018328,0.0019390000000000002,0.0020209000000000004,0.0020965000000000003,0.0019941,0.0018652,0.001711,0.001543,0.0011939000000000001,0.0009177,0.0007765000000000001,0.0006942000000000001,0.0006231000000000001,0.0005336,0.0004555,0.0004103,0.0004268,0.00039309999999999996,0.00035190000000000004,0.0003606,0.0003342,0.00029870000000000005,0.0002333,0.00022190000000000003,0.00018420000000000003,0.00016130000000000002,0.0001493,0.000139,0.0001294,0.0001205,0.00011230000000000002,0.00010460000000000001
42,0,0,0,0,0,0,2e-07,8e-07,1.8000000000000001e-06,3.6000000000000003e-06,6.5e-06,1.11e-05,1.84e-05,2.9999999999999997e-05,4.77e-05,7.43e-05,0.0001127,0.0001669,0.00023930000000000002,0.00033180000000000004,0.00044479999999999997,0.0005767000000000001,0.0007246,0.0008841000000000001,0.0010501,0.0012176,0.0013798,0.0015324000000000002,0.0016777,0.0018032,0.001911,0.0019951,0.0020733,0.0019758,0.0018515,0.0017023000000000001,0.0015388,0.0011938,0.0009198,0.00078,0.0006991,0.0006298,0.0005422,0.00046499999999999997,0.00041920000000000005,0.00043740000000000006,0.000405,0.0003622,0.0003724,0.00034810000000000006,0.0003132,0.00024750000000000005,0.00023570000000000004,0.00019789999999999999,0.0001743,0.00016140000000000002,0.00015020000000000002,0.0001395,0.0001296,0.0001204,0.0001122
43,0,0,0,0,0,0,2e-07,8e-07,1.7e-06,3.4e-06,6.1e-06,1.06e-05,1.7500000000000002e-05,2.8600000000000004e-05,4.5600000000000004e-05,7.09e-05,0.00010770000000000002,0.0001596,0.0002291,0.00031800000000000003,0.0004267,0.0005545,0.000698,0.0008532,0.0010155000000000001,0.0011801000000000001,0.0013401,0.0014913,0.0016357000000000001,0.0017614000000000002,0.0018699,0.0019557000000000003,0.0020358999999999998,0.0019434,0.0018241000000000002,0.0016803,0.001522,0.0011834000000000003,0.0009136999999999999,0.0007766000000000001,0.0006975000000000001,0.0006307000000000001,0.0005458,0.00047060000000000005,0.0004247,0.00044479999999999997,0.00041440000000000004,0.0003707,0.0003822,0.00036020000000000003,0.0003266,0.0002614,0.00024910000000000004,0.0002116,0.0001875,0.00017390000000000003,0.0001619,0.0001504,0.0001394,0.00012930000000000003,0.0001201
44,0,0,0,0,0,0,2e-07,7.000000000000001e-07,1.6e-06,3.2e-06,5.8e-06,1e-05,1.66e-05,2.72e-05,4.33e-05,6.75e-05,0.00010250000000000001,0.000152,0.00021840000000000002,0.0003035,0.0004077,0.0005304,0.0006692,0.0008194999999999999,0.0009769,0.0011373,0.0012938000000000001,0.0014425000000000002,0.0015851,0.0017099,0.0018185,0.0019053000000000002,0.0019867,0.0018995000000000001,0.0017857000000000003,0.0016477,0.001495,0.0011646,0.0009008000000000001,0.0007671,0.0006904000000000001,0.0006264,0.0005448,0.0004724,0.0004272,0.0004489,0.00042110000000000004,0.0003774,0.0003903,0.0003708,0.00033860000000000004,0.0002745,0.00026210000000000003,0.000225,0.0002008,0.0001867,0.000174,0.00016180000000000003,0.0001499,0.00013879999999999999,0.0001286
45,0,0,0,0,0,0,2e-07,9.000000000000001e-07,2.0000000000000003e-06,3.8000000000000005e-06,6.9e-06,1.18e-05,1.97e-05,3.2000000000000005e-05,5.1000000000000006e-05,7.94e-05,0.0001204,0.00017830000000000002,0.0002558,0.0003548,0.0004760000000000001,0.0006182000000000001,0.0007788000000000001,0.0009537,0.0011364,0.0013223000000000002,0.0015043,0.0016773,0.0018435,0.0019895,0.0021170000000000004,0.0022196,0.0023164,0.0022221000000000003,0.0020939,0.0019347000000000001,0.0017572000000000002,0.0013688,0.0010535,0.0008878000000000001,0.0007909,0.0007079,0.0006038,0.0005106,0.0004558000000000001,0.0004788,0.00044300000000000003,0.00039210000000000004,0.00040730000000000003,0.00038300000000000004,0.00034270000000000004,0.00026710000000000004,0.0002539,0.0002121,0.00018690000000000002,0.00017350000000000002,0.00016160000000000002,0.00015000000000000001,0.00013890000000000002,0.0001283,0.0001184
46,0,0,0,0,0,0,2e-07,9.000000000000001e-07,2.0000000000000003e-06,3.9e-06,7e-06,1.1900000000000001e-05,1.97e-05,3.21e-05,5.1099999999999995e-05,7.93e-05,0.0001202,0.00017750000000000003,0.00025400000000000005,0.00035130000000000003,0.0004697,0.0006081,0.0007634,0.0009313,0.0011074000000000001,0.0012854000000000001,0.0014586,0.0016231,0.0017808000000000001,0.0019192000000000002,0.00204,0.0021372,0.0022292,0.0021378,0.0020250000000000003,0.0018790000000000002,0.0017156000000000003,0.0013434,0.0010514,0.0008948,0.0008030000000000001,0.0007193,0.0006142000000000001,0.0005206,0.0004691,0.0004926,0.00045510000000000006,0.00040520000000000004,0.0004219,0.000397,0.00035630000000000004,0.00028010000000000003,0.0002677,0.00022520000000000003,0.0002002,0.0001865,0.0001741,0.000162,0.00015010000000000002,0.0001387,0.0001281
47,0,0,0,0,0,0,2e-07,9.000000000000001e-07,2.0000000000000003e-06,3.8000000000000005e-06,6.9e-06,1.17e-05,1.94e-05,3.15e-05,5.0100000000000005e-05,7.780000000000001e-05,0.00011789999999999999,0.0001742,0.00024900000000000004,0.0003442,0.0004594,0.0005936000000000001,0.0007437,0.0009050000000000001,0.0010729000000000001,0.0012432,0.0014077,0.0015629,0.0017116,0.0018414,0.0019546000000000003,0.0020455,0.0021317,0.0020432,0.0019348000000000002,0.0017998,0.0016479,0.0012948,0.0010169,0.0008742,0.0007913,0.0007125,0.0006097,0.0005187,0.0004704,0.0004978,0.00045950000000000006,0.0004101,0.0004297,0.0004057,0.0003662,0.00029160000000000004,0.0002793,0.00023770000000000003,0.00021270000000000002,0.000199,0.00018630000000000003,0.00017370000000000002,0.00016130000000000002,0.0001493,0.00013790000000000002
48,0,0,0,0,0,0,2e-07,8e-07,1.9000000000000002e-06,3.8000000000000005e-06,6.600000000000001e-06,1.13e-05,1.87e-05,3.0400000000000004e-05,4.83e-05,7.510000000000001e-05,0.0001138,0.0001682,0.0002407,0.0003329,0.0004446000000000001,0.0005742,0.0007187000000000001,0.0008736000000000001,0.0010341,0.0011954,0.0013520000000000001,0.0014985,0.0016378,0.0017591,0.0018643000000000002,0.0019484000000000003,0.0020283,0.0019424000000000002,0.0018383000000000002,0.0017099,0.0015681000000000002,0.0012348,0.000972,0.0008378000000000001,0.0007635000000000001,0.0006927000000000001,0.0005957,0.0005085000000000001,0.0004626,0.0004931,0.0004584000000000001,0.0004095,0.00043080000000000006,0.00040970000000000004,0.00037220000000000005,0.0003005,0.00028869999999999997,0.00024870000000000003,0.00022430000000000003,0.0002107,0.00019800000000000002,0.0001851,0.00017230000000000001,0.0001597,0.0001477
49,0,0,0,0,0,0,2e-07,8e-07,1.8000000000000001e-06,3.5e-06,6.300000000000001e-06,1.08e-05,1.78e-05,2.8899999999999998e-05,4.5900000000000004e-05,7.15e-05,0.00010839999999999999,0.0001604,0.00022980000000000003,0.0003181,0.0004252,0.0005498,0.0006884,0.0008366000000000001,0.0009898,0.0011431,0.0012908,0.0014296,0.0015603000000000001,0.0016732000000000001,0.0017707,0.001848,0.0019213000000000001,0.0018380000000000002,0.0017381000000000002,0.0016160000000000002,0.001482,0.0011685,0.0009214000000000001,0.0007957000000000001,0.0007266,0.0006633,0.0005745,0.0004929,0.00044929999999999997,0.0004815,0.00045120000000000007,0.000405,0.00042760000000000004,0.00040970000000000004,0.000375,0.00030720000000000004,0.0002963,0.00025860000000000005,0.00023490000000000002,0.00022160000000000002,0.00020899999999999998,0.00019610000000000002,0.000183,0.00017010000000000001,0.0001577
